"corpus";"period_main";"period_sorted";"period_simple";"id";"det";"det_lemma";"context";"context_pos";"noun";"noun_lemma";"noun_pos";"pde_count";"semantics";"orig";"oe_etymon";"oe_class";"oe_stem";"oe_gender";"Period";"Genre";"Dialect";"File_name";"Text_name";"Date";"Author";"Verse_or_prose";"Foreign_original";"Relationship_to_spoken_language";"Prototypicaltext_category";"Birthdate";"Date_of_composition";"Filename";"Manuscript";"composition_year"
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok48681";"þe";"the";"of þe bischop of Cauntirbury";"PP";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok49198";"þe";"the";"And þan þe bischop of Cauntyrbury , Maistir Robert Wynchilseye , with all his suffraganes , cursed all hem 0 þat *T*-1 schuld lette þe entent of þe barones .";"IP-MAT";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok50780";"þe";"the";"He clepid þe bischop onto him ,";"IP-MAT";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok53793";"þese";"this";"and fro þens þei sent onto þe kyng þese v bischoppis , London , Salisbury , Hely , and Herforth , and Chichestir , desiryng of þe kyng þat Hugo Spenser þe elder and Hew þe ȝonger schuld be banchid þe rewme as tretoures , and þat al þis rysing of þe barnes schuld be pardoned , because 0 þei ded it for þe comon profite .";"IP-MAT";"bischoppis";"bishop";"NS";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok55497";"þe";"the";"to þe bischop of Cauntirbyri , whech 0 *T*-1 was his juge immediatly vndir þe pope";"PP";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok55518";"þe";"the";"At þis word alle þe bischoppes rise up ,";"IP-MAT";"bischoppes";"bishop";"NS";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok55545";"þe";"the";"of þe bischop of Cauntirbury";"PP";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok55656";"þe";"the";"and þei , dredyng more *ICH*-1 þe kyng þan God , endited þe bischop of all þoo poyntes in whech 0 *T*-2 he was accused , and , as 0 0 *T*-4 sad men supposed , not gilty .";"IP-MAT";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok55711";"þe";"the";"of þe bischop of Cauntirbiry";"PP";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok55744";"þe";"the";"and with him þe bischop of Dorham";"CONJP";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok55825";"þe";"the";"þe bischop wold not consent þerto .";"IP-MAT";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok56038";"þe";"the";"þe bischop of Wynchestir , bischop of Norwich , and þe erle of Richemund";"NP";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok57278";"þe";"the";"þe bischop of Norwich *-1 chaunceler *ICH*-2 was mad þere , and þe bischop of Wynchestir tresorer .";"IP-MAT";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok57290";"þe";"the";"þe bischop of Wynchestir tresorer";"IP";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok62968";"þe";"the";"þe king exiled þe Bischop Thomas";"IP";"Bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok63005";"þe";"the";"of þe bischop";"PP";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok63992";"þe";"the";"þe bischop of Chestir , þe abbot of Seynt Albones , and þe abbot of Waltham , and fewe othir";"NP";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok64846";"þese";"this";"of þese bischoppis";"PP";"bischoppis";"bishop";"NS";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok64851";"þe";"the";"There þe bischop rehersed þat for contumacie he stood acursed , and if 0 he wold mekely submitte him to þe Cherch he wold asoile him .";"IP-MAT";"bischop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok64913";"þe";"the";"to þe bischoppis";"PP";"bischoppis";"bishop";"NS";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmcapchr.m4#sTok66060";"þese";"this";"In þe þird ȝere of þis kyng were chosen worchipful men *ICH*-1 to go to þe councell at Constauns : þese bischoppis , Salesburi , Herforth , and Bathe , þe abbot of Westminster , and þe priour of Wircetir , with othir clerkis ;";"IP-MAT";"bischoppis";"bishop";"NS";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EML";"CMCAPCHR";"";"";"CAPGRAVE JOHN";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmctpars.m3#sTok29401";"a";"a";"a bisshoppes doghter";"NP";"bisshoppes";"bishop";"N$";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmctpars.m3#sTok34911";"the";"the";"by the bysshop";"PP";"bysshop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M3";"";"EML";"CMCTPROS";"";"";"CHAUCER GEOFFREY";"PROSE";"FRENCH";"WRITTEN";"NARR IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmedmund.m4#sTok2658";"the";"the";"to the bysshoppis of Ynglonde";"PP";"bysshoppis";"bishop";"NS";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EMO";"CMEDMUND";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmedmund.m4#sTok3553";"the";"the";"But the Bysshop of Salysbury with his brethern chargyd hym by the vertue of obedyence that he shulde take it vpon hym .";"IP-MAT";"Bysshop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EMO";"CMEDMUND";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmedmund.m4#sTok3805";"this";"this";"to this holy bysshopp";"PP";"bysshopp";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EMO";"CMEDMUND";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmedmund.m4#sTok3841";"this";"this";"Than seyde this gode bysshopp to the poor woman : ' Ye knowe welle that the cheff lorde must haue the best beest . '";"IP-MAT";"bysshopp";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EMO";"CMEDMUND";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmedmund.m4#sTok3905";"the";"the";"to the bysshopp";"PP";"bysshopp";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EMO";"CMEDMUND";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmedmund.m4#sTok3975";"thys";"this";"And thys holy bysshopp was euer fulle mercyfulle to the poor .";"IP-MAT";"bysshopp";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EMO";"CMEDMUND";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmedvern.m3#sTok13";"þe";"the";"seint Edmound þe Bisschop";"NP";"Bisschop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M3";"";"West Midland (Worcestershire)";"cmedvern.m3";"";"";"?";"PROSE";"";"";"";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmfitzja.m4#sTok2952";"this";"this";"in this holy bysshop";"PP";"bysshop";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"EMO";"CMFITZJA";"";"";"FITZJAMES RICHARD";"PROSE";"X";"X";"INSTR REL";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmgaytry.m34#sTok538";"þe";"the";"our Fadir þe byschope 0 þat *T*-1 God Almyghty *ICH*-2 saue , 0 þat , *T*-3 als 0 0 *T*-4 Sayn Paule sayse in his pystill , will þat all men be safe , and *con* knawe God Almyghten , and namely þase vndirlowttes 0 þat *T*-5 till hym langes";"NP";"byschope";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M3/4";"";"NO";"CMGAYTRY";"";"";"GAYTRYGE DAN JON";"PROSE";"X";"q";"X	INSTR REL";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmgaytry.m34#sTok3582";"þe";"the";"*T*-1 þe byschope *ICH*-3 gyffes to þam 0 þat *T*-2 ere baptisede , 0 þat *T*-4 gyffes thorowe his powere to þam 0 þat *T*-5 takes it þe grace and þe gyfte of þe Haly Gaste , to make þaym mare stalleworthe þan 0 0 *T*-6 þay ware be-fore , to stande agaynes þe fende and dedly syn";"IP";"byschope";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M3/4";"";"NO";"CMGAYTRY";"";"";"GAYTRYGE DAN JON";"PROSE";"X";"q";"X	INSTR REL";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmgaytry.m34#sTok3650";"þe";"the";"bot þe byschope allane , 0 þat *T*-9 hase the state and þe stede of Cristes Appostilles";"PP";"byschope";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M3/4";"";"NO";"CMGAYTRY";"";"";"GAYTRYGE DAN JON";"PROSE";"X";"q";"X	INSTR REL";;;;;
"ME";"b_me";"c_m3";"m3";"salt:/ppcme2/cmgaytry.m34#sTok6851";"þe";"the";"Oure ffadir þe beschope";"NP";"beschope";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M3/4";"";"NO";"CMGAYTRY";"";"";"GAYTRYGE DAN JON";"PROSE";"X";"q";"X	INSTR REL";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok557";"the";"the";"the byschoppys *ICH*-1 place of Durham";"NP";"byschoppys";"bishop";"N$";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok2214";"the";"the";"Syr Roger Walden , the byschoppe";"NP";"byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok6202";"the";"the";"by the Byschoppe of Worseter , that tyme beyng Chaunceler";"PP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok6499";"the";"the";"and the Byschoppe of Devylyn";"CONJP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok6697";"the";"the";"the byschope ys *ICH*-3 place of Ely";"NP";"byschope";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok8887";"the";"the";"and the Byschoppe of Wynchester";"CONJP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok8951";"the";"the";"and the byschoppys a-fore sayde";"CONJP";"byschoppys";"bishop";"NS";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok9272";"The";"the";"The byschoppys beganne the tabylle in the myddys of the halle on the ryght honde nexte the v Portys";"IP";"byschoppys";"bishop";"NS";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok9292";"the";"the";"the Byschoppe of London withyn the tabylle";"IP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok9300";"the";"the";"the Byschoppe of Dereham nexte hym whythe yn the tabylle";"IP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok9312";"the";"the";"the Byschoppe of Bathe and the Byschoppe of Exceter";"NP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok9317";"the";"the";"and the Byschoppe of Exceter";"CONJP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok9324";"the";"the";"the Byschoppe of Norwyche , and the Byschoppe of Saulysbury";"NP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok9330";"the";"the";"and the Byschoppe of Saulysbury";"CONJP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok9335";"the";"the";"the Byschoppe of Syn Davys , and the Byschoppe of Bangar";"NP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok9342";"the";"the";"and the Byschoppe of Bangar";"CONJP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok9347";"the";"the";"the Byschoppe of Lyncolle , the Byschoppe of Carlylle , and the Abbott of Waltham";"NP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok9352";"the";"the";"the Byschoppe of Carlylle";"CONJP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok9572";"the";"the";"the byschoppe ys tabylle ther to";"NP";"byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok9932";"the";"the";"*T*-2 the Byschoppe of Wynchester lentte the kynge xx M=l= pounde";"IP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok10544";"the";"the";"Ande that same yere , the xx day of Auguste , deyde the Byschoppe of London , Clyfforde ,";"IP-MAT";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok11414";"the";"the";"by the Byschoppe of Wynchester";"PP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok11483";"the";"the";"the byschoppe ys *ICH*-1 gate of Wynchester";"NP";"byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok11502";"the";"the";"And in the morowe the Byschoppe of Wynchester sent Richarde Woodevyle , squyer , to kepe the Towre of London with men of armys as thoughe 0 hyt hadde bene in the londe of warre ,";"IP-MAT";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok11573";"the";"the";"of the Byschoppe of Wynchester";"PP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok11661";"the";"the";"Ande the same yere the Byschoppe of Wynchester sende to Wyndesore for certayne men of the kyngys howsholde ,";"IP-MAT";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok11791";"the";"the";"the byschoppe ys *ICH*-1 place of London";"NP";"byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok11983";"the";"the";"and the Byschoppe of Wynchester";"CONJP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok12038";"the";"the";"of the Byschoppys of Wynchester";"PP";"Byschoppys";"bishop";"NS";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok12204";"the";"the";"and the Byschoppe of Wynchester";"CONJP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok12220";"the";"the";"and the byschoppe";"CONJP";"byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok12378";"the";"the";"to the Byschoppe of Wynchester";"PP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok12426";"the";"the";"and the Byschoppe of Wynchester";"CONJP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
"ME";"b_me";"d_m4";"m4";"salt:/ppcme2/cmgregor.m4#sTok13007";"the";"the";"and the Byschoppe of Wynchester whythe hym";"CONJP";"Byschoppe";"bishop";"N";"c";"c";"G";"bisceop";"Strong";"A-Stem";"M";"M4";"";"SL";"CMGREGOR";"";"";"X";"PROSE";"X";"WRITTEN";"NARR NON-IMAG";;;;;
